year,date,cases,births,population,P,B_t
1950,1950-12-02,1210,121913,8260440,0.000146481301238191,0.0147586569238443
1950,1950-12-09,1236,121913,8260440,0.000149628833330912,0.0147586569238443
1950,1950-12-16,1534,121913,8260440,0.000185704393470566,0.0147586569238443
1950,1950-12-23,1556,121913,8260440,0.000188367689856715,0.0147586569238443
1950,1950-12-31,1922,121913,8260440,0.000232675257008101,0.0147586569238443
1951,1951-01-07,2753,118697,8195630,0.000335910723153681,0.0144829622615955
1951,1951-01-14,2425,118697,8195630,0.000295889394714012,0.0144829622615955
1951,1951-01-21,2185,118697,8195630,0.000266605495855718,0.0144829622615955
1951,1951-01-28,2210,118697,8195630,0.000269655901986791,0.0144829622615955
1951,1951-02-04,2368,118697,8195630,0.000288934468735167,0.0144829622615955
1951,1951-02-11,2929,118697,8195630,0.00035738558231643,0.0144829622615955
1951,1951-02-18,3178,118697,8195630,0.00038776762738191,0.0144829622615955
1951,1951-02-25,3746,118697,8195630,0.000457072854679872,0.0144829622615955
1951,1951-03-04,3315,118697,8195630,0.000404483852980186,0.0144829622615955
1951,1951-03-11,3501,118697,8195630,0.000427178874595364,0.0144829622615955
1951,1951-03-18,3136,118697,8195630,0.000382642945081708,0.0144829622615955
1951,1951-03-25,2518,118697,8195630,0.000307236905521601,0.0144829622615955
1951,1951-04-01,2360,118697,8195630,0.000287958338773224,0.0144829622615955
1951,1951-04-08,2083,118697,8195630,0.000254159838840943,0.0144829622615955
1951,1951-04-15,1610,118697,8195630,0.000196446154841056,0.0144829622615955
1951,1951-04-22,1211,118697,8195630,0.000147761672989142,0.0144829622615955
1951,1951-04-29,1017,118697,8195630,0.000124090521412021,0.0144829622615955
1951,1951-05-06,871,118697,8195630,0.000106276149606559,0.0144829622615955
1951,1951-05-13,881,118697,8195630,0.000107496312058988,0.0144829622615955
1951,1951-05-20,701,118697,8195630,8.5533387915267e-05,0.0144829622615955
1951,1951-05-27,748,118697,8195630,9.12681514416829e-05,0.0144829622615955
1951,1951-06-03,540,118697,8195630,6.58887724311615e-05,0.0144829622615955
1951,1951-06-10,420,118697,8195630,5.12468230020145e-05,0.0144829622615955
1951,1951-06-17,426,118697,8195630,5.19789204734718e-05,0.0144829622615955
1951,1951-06-24,335,118697,8195630,4.08754421563687e-05,0.0144829622615955
1951,1951-07-01,230,118697,8195630,2.80637364058651e-05,0.0144829622615955
1951,1951-07-08,226,118697,8195630,2.75756714248935e-05,0.0144829622615955
1951,1951-07-15,187,118697,8195630,2.28170378604207e-05,0.0144829622615955
1951,1951-07-22,155,118697,8195630,1.89125180126482e-05,0.0144829622615955
1951,1951-07-29,114,118697,8195630,1.39098519576896e-05,0.0144829622615955
1951,1951-08-05,93,118697,8195630,1.13475108075889e-05,0.0144829622615955
1951,1951-08-12,69,118697,8195630,8.41912092175952e-06,0.0144829622615955
1951,1951-08-19,58,118697,8195630,7.07694222408772e-06,0.0144829622615955
1951,1951-08-26,51,118697,8195630,6.22282850738747e-06,0.0144829622615955
1951,1951-09-02,68,118697,8195630,8.29710467651663e-06,0.0144829622615955
1951,1951-09-09,50,118697,8195630,6.10081226214458e-06,0.0144829622615955
1951,1951-09-16,35,118697,8195630,4.27056858350121e-06,0.0144829622615955
1951,1951-09-23,41,118697,8195630,5.00266605495856e-06,0.0144829622615955
1951,1951-09-30,18,118697,8195630,2.19629241437205e-06,0.0144829622615955
1951,1951-10-07,22,118697,8195630,2.68435739534362e-06,0.0144829622615955
1951,1951-10-14,32,118697,8195630,3.90451984777253e-06,0.0144829622615955
1951,1951-10-21,71,118697,8195630,8.66315341224531e-06,0.0144829622615955
1951,1951-10-28,53,118697,8195630,6.46686099787326e-06,0.0144829622615955
1951,1951-11-04,65,118697,8195630,7.93105594078796e-06,0.0144829622615955
1951,1951-11-11,50,118697,8195630,6.10081226214458e-06,0.0144829622615955
1951,1951-11-18,47,118697,8195630,5.73476352641591e-06,0.0144829622615955
1951,1951-11-25,22,118697,8195630,2.68435739534362e-06,0.0144829622615955
1951,1951-12-02,28,118697,8195630,3.41645486680097e-06,0.0144829622615955
1951,1951-12-09,30,118697,8195630,3.66048735728675e-06,0.0144829622615955
1951,1951-12-16,16,118697,8195630,1.95225992388627e-06,0.0144829622615955
1951,1951-12-23,28,118697,8195630,3.41645486680097e-06,0.0144829622615955
1951,1951-12-31,19,118697,8195630,2.31830865961494e-06,0.0144829622615955
1952,1952-01-06,46,116834,8211960,5.60158597947384e-06,0.0142272977462141
1952,1952-01-13,33,116834,8211960,4.01852907223123e-06,0.0142272977462141
1952,1952-01-20,44,116834,8211960,5.35803876297498e-06,0.0142272977462141
1952,1952-01-27,41,116834,8211960,4.99271793822668e-06,0.0142272977462141
1952,1952-02-03,50,116834,8211960,6.08868041247157e-06,0.0142272977462141
1952,1952-02-10,65,116834,8211960,7.91528453621304e-06,0.0142272977462141
1952,1952-02-17,103,116834,8211960,1.25426816496914e-05,0.0142272977462141
1952,1952-02-24,123,116834,8211960,1.49781538146801e-05,0.0142272977462141
1952,1952-03-01,153,116834,8211960,1.8631362062163e-05,0.0142272977462141
1952,1952-03-08,218,116834,8211960,2.6546646598376e-05,0.0142272977462141
1952,1952-03-15,256,116834,8211960,3.11740437118544e-05,0.0142272977462141
1952,1952-03-22,201,116834,8211960,2.44764952581357e-05,0.0142272977462141
1952,1952-03-29,270,116834,8211960,3.28788742273465e-05,0.0142272977462141
1952,1952-04-05,231,116834,8211960,2.81297035056186e-05,0.0142272977462141
1952,1952-04-12,210,116834,8211960,2.55724577323806e-05,0.0142272977462141
1952,1952-04-19,294,116834,8211960,3.58014408253328e-05,0.0142272977462141
1952,1952-04-26,275,116834,8211960,3.34877422685936e-05,0.0142272977462141
1952,1952-05-02,222,116834,8211960,2.70337410313738e-05,0.0142272977462141
1952,1952-05-09,240,116834,8211960,2.92256659798635e-05,0.0142272977462141
1952,1952-05-16,320,116834,8211960,3.8967554639818e-05,0.0142272977462141
1952,1952-05-23,330,116834,8211960,4.01852907223123e-05,0.0142272977462141
1952,1952-05-30,519,116834,8211960,6.32005026814549e-05,0.0142272977462141
1952,1952-06-06,553,116834,8211960,6.73408053619355e-05,0.0142272977462141
1952,1952-06-13,745,116834,8211960,9.07213381458263e-05,0.0142272977462141
1952,1952-06-20,639,116834,8211960,7.78133356713866e-05,0.0142272977462141
1952,1952-06-27,714,116834,8211960,8.6946356290094e-05,0.0142272977462141
1952,1952-07-03,605,116834,8211960,7.3673032990906e-05,0.0142272977462141
1952,1952-07-10,791,116834,8211960,9.63229241253002e-05,0.0142272977462141
1952,1952-07-17,730,116834,8211960,8.88947340220849e-05,0.0142272977462141
1952,1952-07-24,844,116834,8211960,0.00010277692536252,0.0142272977462141
1952,1952-07-31,944,116834,8211960,0.000114954286187463,0.0142272977462141
1952,1952-08-07,926,116834,8211960,0.000112762361238973,0.0142272977462141
1952,1952-08-14,751,116834,8211960,9.14519797953229e-05,0.0142272977462141
1952,1952-08-21,573,116834,8211960,6.97762775269242e-05,0.0142272977462141
1952,1952-08-28,412,116834,8211960,5.01707265987657e-05,0.0142272977462141
1952,1952-09-03,280,116834,8211960,3.40966103098408e-05,0.0142272977462141
1952,1952-09-10,240,116834,8211960,2.92256659798635e-05,0.0142272977462141
1952,1952-09-17,272,116834,8211960,3.31224214438453e-05,0.0142272977462141
1952,1952-09-24,354,116834,8211960,4.31078573202987e-05,0.0142272977462141
1952,1952-10-01,554,116834,8211960,6.74625789701849e-05,0.0142272977462141
1952,1952-10-08,682,116834,8211960,8.30496008261122e-05,0.0142272977462141
1952,1952-10-15,964,116834,8211960,0.000117389758352452,0.0142272977462141
1952,1952-10-22,1094,116834,8211960,0.000133220327424878,0.0142272977462141
1952,1952-10-29,1252,116834,8211960,0.000152460557528288,0.0142272977462141
1952,1952-11-04,989,116834,8211960,0.000120434098558688,0.0142272977462141
1952,1952-11-11,1208,116834,8211960,0.000147102518765313,0.0142272977462141
1952,1952-11-18,1129,116834,8211960,0.000137482403713608,0.0142272977462141
1952,1952-11-25,1560,116834,8211960,0.000189966828869113,0.0142272977462141
1952,1952-12-02,1488,116834,8211960,0.000181199129075154,0.0142272977462141
1952,1952-12-09,1404,116834,8211960,0.000170970145982202,0.0142272977462141
1952,1952-12-16,1797,116834,8211960,0.000218827174024228,0.0142272977462141
1952,1952-12-23,996,116834,8211960,0.000121286513816434,0.0142272977462141
1952,1952-12-31,2705,116834,8211960,0.000329397610314712,0.0142272977462141
1953,1953-01-07,1905,116413,8181200,0.000232850926514448,0.0142293306605388
1953,1953-01-14,1777,116413,8181200,0.000217205299955997,0.0142293306605388
1953,1953-01-21,1421,116413,8181200,0.000173690901090305,0.0142293306605388
1953,1953-01-28,1470,116413,8181200,0.000179680242507212,0.0142293306605388
1953,1953-02-04,1661,116413,8181200,0.0002030264508874,0.0142293306605388
1953,1953-02-11,1507,116413,8181200,0.000184202806434264,0.0142293306605388
1953,1953-02-18,1832,116413,8181200,0.000223928030117831,0.0142293306605388
1953,1953-02-25,1624,116413,8181200,0.000198503886960348,0.0142293306605388
1953,1953-03-04,1621,116413,8181200,0.000198137192587884,0.0142293306605388
1953,1953-03-11,1371,116413,8181200,0.00016757932821591,0.0142293306605388
1953,1953-03-18,1439,116413,8181200,0.000175891067325087,0.0142293306605388
1953,1953-03-25,1133,116413,8181200,0.00013848824133379,0.0142293306605388
1953,1953-04-01,953,116413,8181200,0.000116486578985968,0.0142293306605388
1953,1953-04-08,1032,116413,8181200,0.000126142864127512,0.0142293306605388
1953,1953-04-15,835,116413,8181200,0.000102063267002396,0.0142293306605388
1953,1953-04-22,629,116413,8181200,7.68835867598885e-05,0.0142293306605388
1953,1953-04-29,419,116413,8181200,5.12149806874297e-05,0.0142293306605388
1953,1953-05-06,369,116413,8181200,4.51034078130348e-05,0.0142293306605388
1953,1953-05-13,305,116413,8181200,3.72805945338092e-05,0.0142293306605388
1953,1953-05-20,345,116413,8181200,4.21698528333252e-05,0.0142293306605388
1953,1953-05-27,269,116413,8181200,3.28802620642449e-05,0.0142293306605388
1953,1953-06-03,297,116413,8181200,3.6302742873906e-05,0.0142293306605388
1953,1953-06-10,207,116413,8181200,2.53019116999951e-05,0.0142293306605388
1953,1953-06-17,291,116413,8181200,3.55693541289786e-05,0.0142293306605388
1953,1953-06-24,173,116413,8181200,2.11460421454065e-05,0.0142293306605388
1953,1953-07-01,145,116413,8181200,1.77235613357454e-05,0.0142293306605388
1953,1953-07-08,110,116413,8181200,1.34454603236689e-05,0.0142293306605388
1953,1953-07-15,107,116413,8181200,1.30787659512052e-05,0.0142293306605388
1953,1953-07-22,65,116413,8181200,7.94504473671344e-06,0.0142293306605388
1953,1953-07-29,80,116413,8181200,9.77851659903193e-06,0.0142293306605388
1953,1953-08-05,50,116413,8181200,6.11157287439495e-06,0.0142293306605388
1953,1953-08-12,67,116413,8181200,8.18950765168924e-06,0.0142293306605388
1953,1953-08-19,29,116413,8181200,3.54471226714907e-06,0.0142293306605388
1953,1953-08-26,20,116413,8181200,2.44462914975798e-06,0.0142293306605388
1953,1953-09-02,27,116413,8181200,3.30024935217328e-06,0.0142293306605388
1953,1953-09-09,19,116413,8181200,2.32239769227008e-06,0.0142293306605388
1953,1953-09-16,16,116413,8181200,1.95570331980639e-06,0.0142293306605388
1953,1953-09-23,13,116413,8181200,1.58900894734269e-06,0.0142293306605388
1953,1953-09-30,9,116413,8181200,1.10008311739109e-06,0.0142293306605388
1953,1953-10-07,13,116413,8181200,1.58900894734269e-06,0.0142293306605388
1953,1953-10-14,13,116413,8181200,1.58900894734269e-06,0.0142293306605388
1953,1953-10-21,19,116413,8181200,2.32239769227008e-06,0.0142293306605388
1953,1953-10-28,12,116413,8181200,1.46677748985479e-06,0.0142293306605388
1953,1953-11-04,31,116413,8181200,3.78917518212487e-06,0.0142293306605388
1953,1953-11-11,24,116413,8181200,2.93355497970958e-06,0.0142293306605388
1953,1953-11-18,15,116413,8181200,1.83347186231849e-06,0.0142293306605388
1953,1953-11-25,20,116413,8181200,2.44462914975798e-06,0.0142293306605388
1953,1953-12-02,12,116413,8181200,1.46677748985479e-06,0.0142293306605388
1953,1953-12-09,17,116413,8181200,2.07793477729428e-06,0.0142293306605388
1953,1953-12-16,12,116413,8181200,1.46677748985479e-06,0.0142293306605388
1953,1953-12-23,1,116413,8181200,1.22231457487899e-07,0.0142293306605388
1953,1953-12-31,9,116413,8181200,1.10008311739109e-06,0.0142293306605388
1954,1954-01-07,13,114912,8162470,1.59265516442939e-06,0.01407809155807
1954,1954-01-14,18,114912,8162470,2.20521484305608e-06,0.01407809155807
1954,1954-01-21,12,114912,8162470,1.47014322870406e-06,0.01407809155807
1954,1954-01-28,11,114912,8162470,1.34763129297872e-06,0.01407809155807
1954,1954-02-04,19,114912,8162470,2.32772677878142e-06,0.01407809155807
1954,1954-02-11,16,114912,8162470,1.96019097160541e-06,0.01407809155807
1954,1954-02-18,29,114912,8162470,3.5528461360348e-06,0.01407809155807
1954,1954-02-25,33,114912,8162470,4.04289387893616e-06,0.01407809155807
1954,1954-03-04,33,114912,8162470,4.04289387893616e-06,0.01407809155807
1954,1954-03-11,41,114912,8162470,5.02298936473886e-06,0.01407809155807
1954,1954-03-18,57,114912,8162470,6.98318033634427e-06,0.01407809155807
1954,1954-03-25,32,114912,8162470,3.92038194321082e-06,0.01407809155807
1954,1954-04-01,45,114912,8162470,5.51303710764021e-06,0.01407809155807
1954,1954-04-08,67,114912,8162470,8.20829969359765e-06,0.01407809155807
1954,1954-04-15,67,114912,8162470,8.20829969359765e-06,0.01407809155807
1954,1954-04-22,93,114912,8162470,1.13936100224564e-05,0.01407809155807
1954,1954-04-29,72,114912,8162470,8.82085937222434e-06,0.01407809155807
1954,1954-05-06,71,114912,8162470,8.698347436499e-06,0.01407809155807
1954,1954-05-13,58,114912,8162470,7.10569227206961e-06,0.01407809155807
1954,1954-05-20,61,114912,8162470,7.47322807924562e-06,0.01407809155807
1954,1954-05-27,42,114912,8162470,5.1455013004642e-06,0.01407809155807
1954,1954-06-03,68,114912,8162470,8.33081162932299e-06,0.01407809155807
1954,1954-06-10,83,114912,8162470,1.01684906652031e-05,0.01407809155807
1954,1954-06-17,93,114912,8162470,1.13936100224564e-05,0.01407809155807
1954,1954-06-24,81,114912,8162470,9.92346679375238e-06,0.01407809155807
1954,1954-07-01,94,114912,8162470,1.15161219581818e-05,0.01407809155807
1954,1954-07-08,121,114912,8162470,1.48239442227659e-05,0.01407809155807
1954,1954-07-15,191,114912,8162470,2.33997797235396e-05,0.01407809155807
1954,1954-07-22,169,114912,8162470,2.07045171375821e-05,0.01407809155807
1954,1954-07-29,147,114912,8162470,1.80092545516247e-05,0.01407809155807
1954,1954-08-05,126,114912,8162470,1.54365039013926e-05,0.01407809155807
1954,1954-08-12,123,114912,8162470,1.50689680942166e-05,0.01407809155807
1954,1954-08-19,105,114912,8162470,1.28637532511605e-05,0.01407809155807
1954,1954-08-26,81,114912,8162470,9.92346679375238e-06,0.01407809155807
1954,1954-09-02,63,114912,8162470,7.7182519506963e-06,0.01407809155807
1954,1954-09-09,57,114912,8162470,6.98318033634427e-06,0.01407809155807
1954,1954-09-16,87,114912,8162470,1.06585384081044e-05,0.01407809155807
1954,1954-09-23,80,114912,8162470,9.80095485802704e-06,0.01407809155807
1954,1954-09-30,125,114912,8162470,1.53139919656673e-05,0.01407809155807
1954,1954-10-07,159,114912,8162470,1.94793977803287e-05,0.01407809155807
1954,1954-10-14,185,114912,8162470,2.26647081091875e-05,0.01407809155807
1954,1954-10-21,204,114912,8162470,2.4992434887969e-05,0.01407809155807
1954,1954-10-28,254,114912,8162470,3.11180316742359e-05,0.01407809155807
1954,1954-11-04,285,114912,8162470,3.49159016817213e-05,0.01407809155807
1954,1954-11-11,209,114912,8162470,2.56049945665957e-05,0.01407809155807
1954,1954-11-18,262,114912,8162470,3.20981271600386e-05,0.01407809155807
1954,1954-11-25,273,114912,8162470,3.34457584530173e-05,0.01407809155807
1954,1954-12-02,390,114912,8162470,4.77796549328818e-05,0.01407809155807
1954,1954-12-09,473,114912,8162470,5.79481455980849e-05,0.01407809155807
1954,1954-12-16,548,114912,8162470,6.71365407774852e-05,0.01407809155807
1954,1954-12-23,550,114912,8162470,6.73815646489359e-05,0.01407809155807
1954,1954-12-31,988,114912,8162470,0.000121041792496634,0.01407809155807
1955,1955-01-07,1004,113007,8129280,0.000123504172571249,0.0139012311053377
1955,1955-01-14,791,113007,8129280,9.73025901432845e-05,0.0139012311053377
1955,1955-01-21,656,113007,8129280,8.06959533931664e-05,0.0139012311053377
1955,1955-01-28,1137,113007,8129280,0.000139864785073217,0.0139012311053377
1955,1955-02-04,1295,113007,8129280,0.000159300700677059,0.0139012311053377
1955,1955-02-11,1945,113007,8129280,0.000239258581325776,0.0139012311053377
1955,1955-02-18,2402,113007,8129280,0.000295475122028027,0.0139012311053377
1955,1955-02-25,2694,113007,8129280,0.000331394662257912,0.0139012311053377
1955,1955-03-04,3412,113007,8129280,0.000419717367343725,0.0139012311053377
1955,1955-03-11,2626,113007,8129280,0.000323029837820816,0.0139012311053377
1955,1955-03-18,3685,113007,8129280,0.000453299677216186,0.0139012311053377
1955,1955-03-25,3337,113007,8129280,0.000410491458038104,0.0139012311053377
1955,1955-04-01,4103,113007,8129280,0.000504718745079515,0.0139012311053377
1955,1955-04-08,3089,113007,8129280,0.000379984451267517,0.0139012311053377
1955,1955-04-15,3291,113007,8129280,0.000404832900330657,0.0139012311053377
1955,1955-04-22,2614,113007,8129280,0.000321553692331916,0.0139012311053377
1955,1955-04-29,1789,113007,8129280,0.000220068689970083,0.0139012311053377
1955,1955-05-06,1236,113007,8129280,0.000152042985356637,0.0139012311053377
1955,1955-05-13,1063,113007,8129280,0.000130761887891671,0.0139012311053377
1955,1955-05-20,962,113007,8129280,0.000118337663360101,0.0139012311053377
1955,1955-05-27,923,113007,8129280,0.000113540190521178,0.0139012311053377
1955,1955-06-03,792,113007,8129280,9.74256022673595e-05,0.0139012311053377
1955,1955-06-10,932,113007,8129280,0.000114647299637852,0.0139012311053377
1955,1955-06-17,496,113007,8129280,6.10140135411746e-05,0.0139012311053377
1955,1955-06-24,506,113007,8129280,6.22441347819241e-05,0.0139012311053377
1955,1955-07-01,342,113007,8129280,4.20701464336325e-05,0.0139012311053377
1955,1955-07-08,380,113007,8129280,4.67446071484806e-05,0.0139012311053377
1955,1955-07-15,272,113007,8129280,3.34592977483861e-05,0.0139012311053377
1955,1955-07-22,192,113007,8129280,2.36183278223902e-05,0.0139012311053377
